,,,,,,,,,,,,,,,,,,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,-additional
,,,,,,,,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,,,,Standard,Standard,Standard,Standard,Standard,Standard,,-9999
Rk,Player,Gls/90,SoT/90,Sh/90,G/Sh,G/SoT,TklW/90,Int/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,TklW/90,Int/90,Tkl+Int,Sh/90,G/Sh,G/SoT,SoT/90,SoT%,FK,Pos,-9999
2105,Toni Leistner,0.0,0.0,0.4,0.00,0.00,1.0,1.8,2023-2024,32,de GER,Hertha BSC,de 2. Bundesliga,24,2014,22.4,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.4,0.00,0.00,0.0,12.5,,DF,364445b2
2106,Emmanouil Siopis,0.0,0.1,0.3,0.00,0.00,1.3,1.4,2023-2024,29,gr GRE,Cardiff City,eng Championship,42,3282,36.5,38,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.4,0.0,0.3,0.00,0.00,0.1,40.0,,MF,36a6f28d
2107,Luis Binks,0.0,0.1,0.2,0.00,0.00,1.2,1.4,2023-2024,21,eng ENG,Coventry City,eng Championship,18,1328,14.8,15,3,26,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,1.4,0.0,0.2,0.00,0.00,0.1,33.3,,DF,36e88fbc
2108,Stefano Scognamillo,0.0,0.1,0.6,0.00,0.00,0.9,1.2,2023-2024,29,it ITA,Catanzaro,it Serie B,34,3015,33.5,34,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.2,0.0,0.6,0.00,0.00,0.1,21.1,,DF,3772ef58
2109,João Escoval,0.0,0.1,0.7,0.00,0.00,0.7,1.0,2023-2024,26,pt POR,Vizela,pt Primeira Liga,19,1371,15.2,16,3,14,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.7,0.00,0.00,0.1,10.0,,DF,37736209
2110,Hevertton Santos,0.0,0.1,0.4,0.00,0.00,1.0,0.9,2023-2024,22,br BRA,Estrela,pt Primeira Liga,29,1972,21.9,23,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.4,0.00,0.00,0.1,22.2,,MFDF,37b15b11
2111,Ander Capa,0.0,0.1,0.2,0.00,0.00,1.4,1.1,2023-2024,31,es ESP,Levante,es Segunda División,21,1529,17.0,18,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.1,0.0,0.2,0.00,0.00,0.1,50.0,,DF,37f1cf47
2112,Aleix Febas,0.0,0.0,0.5,0.00,0.00,1.9,0.5,2023-2024,27,es ESP,Elche,es Segunda División,39,2517,28.0,26,13,3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.9,0.5,0.0,0.5,0.00,0.00,0.0,7.7,,MF,38126309
2113,Ygor Nogueira,0.0,0.1,0.4,0.00,0.00,1.4,1.6,2023-2024,28,br BRA,Chaves,pt Primeira Liga,21,1653,18.4,20,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,0.0,0.4,0.00,0.00,0.1,12.5,,DF,38466ef3
2114,Tijs Velthuis,0.0,0.1,0.3,0.00,0.00,1.1,0.3,2023-2024,21,nl NED,Sparta Rotterdam,nl Eredivisie,25,1762,19.6,19,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.0,0.3,0.00,0.00,0.1,20.0,,DF,3925ee80
2115,Quilindschy Hartman,0.0,0.2,1.1,0.00,0.00,1.1,1.2,2023-2024,21,nl NED,Feyenoord,nl Eredivisie,26,2070,23.0,26,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.1,1.2,0.0,1.1,0.00,0.00,0.2,20.0,,DF,39e1138f
2116,Saïd Bakari,0.0,0.2,0.5,0.00,0.00,2.0,0.9,2023-2024,28,km COM,Sparta Rotterdam,nl Eredivisie,33,2849,31.7,32,1,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.9,0.0,0.5,0.00,0.00,0.2,35.3,,DF,3a0fbf82
2117,Mirko Topić,0.0,0.0,0.9,0.00,0.00,1.5,1.8,2023-2024,22,rs SRB,Famalicão,pt Primeira Liga,32,2345,26.1,26,6,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.5,1.8,0.0,0.9,0.00,0.00,0.0,4.3,,MF,3a7d547a
2118,Abdoulaye Sissako,0.0,0.3,0.7,0.00,0.00,1.4,1.2,2023-2024,25,fr FRA,Kortrijk,be Belgian Pro League,31,2319,25.8,28,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.0,0.7,0.00,0.00,0.3,36.8,,MF,3b602b26
2119,Przemysław Płacheta,0.0,0.5,1.9,0.00,0.00,1.1,0.1,2023-2024,25,pl POL,2 Teams,eng Championship,26,1123,12.5,11,15,4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.1,0.0,1.9,0.00,0.00,0.5,25.0,,MFDF,3c33f9d9
2120,Diego González,0.0,0.0,0.2,0.00,0.00,1.2,1.6,2023-2024,24,es ESP,Andorra,es Segunda División,23,1809,20.1,21,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.0,0.2,0.00,0.00,0.0,20.0,,DF,3c3bd9fa
2121,Xavier Kouassi,0.0,0.1,0.3,0.00,0.00,0.7,1.3,2023-2024,33,ci CIV,Pau FC,fr Ligue 2,27,2118,23.5,25,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,0.0,0.3,0.00,0.00,0.1,42.9,,DF,3c743257
2122,Aaron Meijers,0.0,0.0,0.3,0.00,0.00,1.1,1.1,2023-2024,35,nl NED,RKC Waalwijk,nl Eredivisie,28,2306,25.6,27,1,3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.3,0.00,0.00,0.0,12.5,,DF,3cd63173
2123,David Carmo,0.0,0.2,0.9,0.00,0.00,0.7,1.0,2023-2024,24,ao ANG,2 Teams,2 Comps,16,1508,16.8,16,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.9,0.00,0.00,0.2,26.7,,DF,3ce20eda
2124,Souleymane Basse,0.0,0.1,0.3,0.00,0.00,1.8,1.9,2023-2024,19,sn SEN,Valenciennes,fr Ligue 2,21,1804,20.0,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.9,0.0,0.3,0.00,0.00,0.1,33.3,,DFMF,3d722a83
2125,Cristian Cauz,0.0,0.1,0.4,0.00,0.00,0.8,1.3,2023-2024,26,it ITA,Modena,it Serie B,20,1497,16.6,16,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,0.0,0.4,0.00,0.00,0.1,16.7,,DF,3d864055
2126,Julien Celestine,0.0,0.1,0.5,0.00,0.00,0.9,1.1,2023-2024,26,fr FRA,US Concarneau,fr Ligue 2,30,2681,29.8,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.0,0.5,0.00,0.00,0.1,12.5,,DF,3dd4379b
2127,Gaetano Letizia,0.0,0.4,1.1,0.00,0.00,1.5,1.6,2023-2024,33,it ITA,FeralpiSalò,it Serie B,23,1471,16.3,15,8,4,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.5,1.6,0.0,1.1,0.00,0.00,0.4,33.3,,MFDF,3dd45b70
2128,Bobby Adekanye,0.0,0.5,2.0,0.00,0.00,0.5,0.2,2023-2024,24,nl NED,Go Ahead Eagles,nl Eredivisie,28,1804,20.0,23,5,1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.2,0.0,2.0,0.00,0.00,0.5,27.5,,MF,3ed84b2c
2129,Moustapha Mbow,0.0,0.1,0.4,0.00,0.00,1.3,1.5,2023-2024,23,sn SEN,Paris FC,fr Ligue 2,38,3334,37.0,37,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0.4,0.00,0.00,0.1,23.1,,DF,3f3a2cba
2130,Alessandro Riccio,0.0,0.1,0.5,0.00,0.00,1.1,1.1,2023-2024,21,it ITA,Modena,it Serie B,24,1597,17.7,17,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.5,0.00,0.00,0.1,11.1,,DF,3f9d3385
2131,Marvin-Lee Rittmüller,0.0,0.0,0.5,0.00,0.00,0.7,0.4,2023-2024,24,de GER,BTSV,de 2. Bundesliga,27,2013,22.4,21,6,3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.5,0.00,0.00,0.0,8.3,,MF,401f5a65
2132,Peter Kioso,0.0,0.4,0.7,0.00,0.00,2.3,0.7,2023-2024,24,cd COD,Rotherham United,eng Championship,12,956,10.6,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.7,0.0,0.7,0.00,0.00,0.4,57.1,,DFMF,40920f01
2133,Hayden Carter,0.0,0.1,0.6,0.00,0.00,1.2,1.3,2023-2024,23,eng ENG,Blackburn Rovers,eng Championship,31,2552,28.4,29,2,3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,1.3,0.0,0.6,0.00,0.00,0.1,12.5,,DF,40f85b8f
2134,Hannes Van der Bruggen,0.0,0.2,1.2,0.00,0.00,1.4,1.5,2023-2024,30,be BEL,Cercle Brugge,be Belgian Pro League,33,2722,30.2,31,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.5,0.0,1.2,0.00,0.00,0.2,17.1,,MF,411fb06f
2135,Víctor Guzmán,0.0,0.1,0.3,0.00,0.00,0.8,1.6,2023-2024,21,mx MEX,Monterrey,mx Liga MX,27,2334,25.9,27,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,0.0,0.3,0.00,0.00,0.1,22.2,,DF,416a75fb
2136,Márton Dárdai,0.0,0.1,0.8,0.00,0.00,1.0,1.7,2023-2024,21,hu HUN,Hertha BSC,de 2. Bundesliga,29,2271,25.2,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,0.0,0.8,0.00,0.00,0.1,10.5,,MFDF,41bff4fa
2137,Peter Ouaneh,0.0,0.1,0.2,0.00,0.00,1.1,1.8,2023-2024,25,fr FRA,Stade Laval,fr Ligue 2,18,1245,13.8,15,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.8,0.0,0.2,0.00,0.00,0.1,33.3,,DF,4216afa6
2138,Nathaniel Chalobah,0.0,0.4,1.1,0.00,0.00,1.4,1.0,2023-2024,28,eng ENG,West Bromwich Albion,eng Championship,33,900,10.0,7,26,12,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,1.0,0.0,1.1,0.00,0.00,0.4,36.4,,MF,422862ea
2139,Aitor Córdoba,0.0,0.1,0.4,0.00,0.00,0.8,1.6,2023-2024,28,es ESP,Burgos,es Segunda División,41,3614,40.2,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,0.0,0.4,0.00,0.00,0.1,18.8,,DF,42547afa
2140,Leandro Sanca,0.0,0.7,2.5,0.00,0.00,0.4,0.6,2023-2024,23,gw GNB,Chaves,pt Primeira Liga,31,1470,16.3,13,18,1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2.5,0.00,0.00,0.7,29.3,,FWMF,4295f19c
2141,Sebastián Pérez Cardona,0.0,0.1,0.7,0.00,0.00,1.8,1.0,2023-2024,30,co COL,Boavista,pt Primeira Liga,28,2186,24.3,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.7,0.00,0.00,0.1,12.5,,MF,42a833ab
2142,Dael Fry,0.0,0.1,0.5,0.00,0.00,0.4,1.2,2023-2024,25,eng ENG,Middlesbrough,eng Championship,28,2520,28.0,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.5,0.00,0.00,0.1,20.0,,DF,43e79bbc
2143,Jose Amo,0.0,0.1,0.5,0.00,0.00,0.5,1.1,2023-2024,25,es ESP,Tenerife,es Segunda División,32,2482,27.6,28,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.0,0.5,0.00,0.00,0.1,13.3,,DF,444610e8
2144,Joe Williams,0.0,0.0,0.7,0.00,0.00,1.2,1.0,2023-2024,26,eng ENG,Bristol City,eng Championship,40,2556,28.4,30,10,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.7,0.00,0.00,0.0,5.0,,MF,44c38f2e
2145,Tommaso Arrigoni,0.0,0.1,1.0,0.00,0.00,1.0,0.6,2023-2024,29,it ITA,2 Teams,it Serie B,21,1508,16.8,17,4,11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0,0.00,0.00,0.1,12.5,,MF,45484d23
2146,Lee Buchanan,0.0,0.0,0.5,0.00,0.00,1.7,1.5,2023-2024,22,eng ENG,Birmingham City,eng Championship,32,2728,30.3,32,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.5,0.0,0.5,0.00,0.00,0.0,6.7,,DF,45e95f21
2147,Josip Mišić,0.0,0.3,1.0,0.00,0.00,0.9,1.2,2023-2024,29,hr CRO,Dinamo Zagreb,Conference League,10,900,10.0,10,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,1.2,0.0,1.0,0.00,0.00,0.3,30.0,,MF,46152b69
2148,Aljoscha Kemlein,0.0,0.2,0.9,0.00,0.00,1.4,0.6,2023-2024,18,de GER,St Pauli,de 2. Bundesliga,17,987,11.0,12,5,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.9,0.00,0.00,0.2,20.0,,MF,4658e309
2149,Sergio Postigo,0.0,0.1,0.2,0.00,0.00,0.4,0.6,2023-2024,34,es ESP,Levante,es Segunda División,23,1677,18.6,20,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.2,0.00,0.00,0.1,50.0,,DF,474ecac8
2150,Nicolas Gavory,0.0,0.2,0.9,0.00,0.00,1.0,0.6,2023-2024,28,fr FRA,Düsseldorf,de 2. Bundesliga,25,1483,16.5,18,7,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.9,0.00,0.00,0.2,26.7,,DF,47a0b54d
2151,François Lajugie,0.0,0.1,0.2,0.00,0.00,0.9,0.9,2023-2024,27,fr FRA,Annecy FC,fr Ligue 2,33,2797,31.1,32,1,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.2,0.00,0.00,0.1,42.9,,DF,480ea446
2152,Rafael Fernández,0.0,0.1,1.0,0.00,0.00,0.9,1.1,2023-2024,22,mx MEX,Tijuana,mx Liga MX,23,1229,13.7,13,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.0,1.0,0.00,0.00,0.1,14.3,,DF,49511283
2153,Vasco Fernandes,0.0,0.0,0.1,0.00,0.00,0.8,0.7,2023-2024,36,pt POR,2 Teams,pt Primeira Liga,27,2416,26.8,27,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.1,0.00,0.00,0.0,25.0,,DF,4a0a3759
2154,Riki Rodríguez,0.0,0.1,0.8,0.00,0.00,1.0,1.2,2023-2024,25,es ESP,Albacete,es Segunda División,39,3247,36.1,37,2,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.8,0.00,0.00,0.1,13.3,,MF,4a75b7ee
2155,Xabier Etxeita,0.0,0.1,0.4,0.00,0.00,0.9,0.9,2023-2024,35,es ESP,Amorebieta,es Segunda División,26,2280,25.3,26,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.4,0.00,0.00,0.1,27.3,,DF,4a895384
2156,Vedran Celjak,0.0,0.1,0.3,0.00,0.00,0.9,1.2,2023-2024,31,hr CRO,Calcio Lecco 1912,it Serie B,28,2416,26.8,28,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.2,0.0,0.3,0.00,0.00,0.1,44.4,,DF,4ab0b9cc
2157,Joren Dom,0.0,0.3,1.6,0.00,0.00,0.6,1.2,2023-2024,33,be BEL,OH Leuven,be Belgian Pro League,28,1624,18.0,16,12,11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.6,1.2,0.0,1.6,0.00,0.00,0.3,20.7,,MFDF,4b383020
2158,Gonzalo Piovi,0.0,0.4,1.8,0.00,0.00,1.5,2.3,2023-2024,28,ar ARG,Cruz Azul,mx Liga MX,17,1461,16.2,17,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.5,2.3,0.0,1.8,0.00,0.00,0.4,24.1,,DF,4b3ca22c
2159,Tomás Costa Silva,0.0,0.2,0.6,0.00,0.00,1.8,1.5,2023-2024,23,pt POR,Vizela,pt Primeira Liga,30,2620,29.1,30,0,2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.8,1.5,0.0,0.6,0.00,0.00,0.2,38.9,,DFMF,4cf7d718
2160,Glen Kamara,0.0,0.1,0.2,0.00,0.00,0.7,1.0,2023-2024,27,fi FIN,Leeds United,eng Championship,37,2698,30.0,33,4,5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.2,0.00,0.00,0.1,40.0,,MF,4da9191b
2161,Conor Townsend,0.0,0.1,0.4,0.00,0.00,1.2,0.8,2023-2024,30,eng ENG,West Bromwich Albion,eng Championship,42,3123,34.7,33,9,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.8,0.0,0.4,0.00,0.00,0.1,23.1,,DF,4dc4f138
2162,Niccolò Corrado,0.0,0.1,1.0,0.00,0.00,0.8,0.7,2023-2024,23,it ITA,2 Teams,it Serie B,35,2239,24.9,28,7,2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.7,0.0,1.0,0.00,0.00,0.1,12.5,,MF,4e6abb7f
2163,Mees Hilgers,0.0,0.0,0.6,0.00,0.00,1.2,1.0,2023-2024,22,id IDN,Twente,nl Eredivisie,28,2190,24.3,27,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.6,0.00,0.00,0.0,7.1,,DF,4eb00fda
2164,Brodie Gilmore,0.0,0.1,0.3,0.00,0.00,2.1,1.3,2023-2024,19,nir NIR,Huddersfield Town,eng Championship,20,1533,17.0,18,2,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,2.1,1.3,0.0,0.3,0.00,0.00,0.1,20.0,,DFMF,4fb40948
2165,Carlos Orrantía,0.0,0.2,0.9,0.00,0.00,1.2,1.4,2023-2024,32,mx MEX,Toluca,mx Liga MX,24,1114,12.4,13,11,9,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.2,1.4,0.0,0.9,0.00,0.00,0.2,27.3,,DFMF,50520f42
2166,Sondre Tronstad,0.0,0.2,0.5,0.00,0.00,1.9,1.1,2023-2024,27,no NOR,Blackburn Rovers,eng Championship,36,2936,32.6,34,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.1,0.0,0.5,0.00,0.00,0.2,29.4,,MF,50e41224
2167,Malcom Bokélé,0.0,0.0,0.5,0.00,0.00,0.7,1.4,2023-2024,23,cm CMR,Bordeaux,fr Ligue 2,27,1887,21.0,19,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4,0.0,0.5,0.00,0.00,0.0,10.0,,DF,51af19f7
2168,Raúl Navarro,0.0,0.2,0.3,0.00,0.00,1.2,0.8,2023-2024,29,es ESP,Burgos,es Segunda División,13,1108,12.3,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.0,0.3,0.00,0.00,0.2,50.0,,DF,51e6bc67
2169,Baptiste Roux,0.0,0.2,0.7,0.00,0.00,1.6,1.1,2023-2024,23,fr FRA,Guingamp,fr Ligue 2,24,1093,12.1,11,13,9,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.6,1.1,0.0,0.7,0.00,0.00,0.2,22.2,,MFDF,51fbdbad
2170,Thomas Beelen,0.0,0.2,0.4,0.00,0.00,0.8,1.1,2023-2024,22,nl NED,Feyenoord,nl Eredivisie,20,1297,14.4,14,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.1,0.0,0.4,0.00,0.00,0.2,50.0,,DF,530e7d85
2171,Yan Valery,0.0,0.1,0.4,0.00,0.00,1.3,1.3,2023-2024,24,tn TUN,Angers,fr Ligue 2,35,3012,33.5,34,1,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.4,0.00,0.00,0.1,28.6,,DF,531a4aa8
2172,David Costas,0.0,0.1,0.5,0.00,0.00,1.1,1.9,2023-2024,28,es ESP,Oviedo,es Segunda División,19,1601,17.8,18,1,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,1.9,0.0,0.5,0.00,0.00,0.1,11.1,,DF,545e2f01
2173,Gabriel Bares,0.0,0.5,1.3,0.00,0.00,1.0,0.9,2023-2024,22,ch SUI,US Concarneau,fr Ligue 2,26,1682,18.7,19,7,2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.9,0.0,1.3,0.00,0.00,0.5,36.0,,MF,5475a510
2174,Jean Harisson Marcelin,0.0,0.1,0.5,0.00,0.00,1.0,0.5,2023-2024,23,mg MAD,Bordeaux,fr Ligue 2,17,1039,11.5,11,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.00,0.00,0.1,16.7,,DF,54d4d5f3
2175,Kaiky,0.0,0.1,0.2,0.00,0.00,0.3,0.6,2023-2024,19,br BRA,Albacete,es Segunda División,12,941,10.5,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.2,0.00,0.00,0.1,50.0,,DF,55634fb8
2176,Sergio Molina,0.0,0.3,0.8,0.00,0.00,0.9,0.7,2023-2024,27,es ESP,Andorra,es Segunda División,40,2541,28.2,27,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.8,0.00,0.00,0.3,36.4,,MF,570352f9
2177,Emmanuel Ntim,0.0,0.1,0.5,0.00,0.00,0.7,1.6,2023-2024,27,gh GHA,2 Teams,fr Ligue 2,21,1836,20.4,21,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.6,0.0,0.5,0.00,0.00,0.1,18.2,,DF,59045046
2178,Benjamin Bouchouari,0.0,0.2,1.4,0.00,0.00,1.8,0.7,2023-2024,21,ma MAR,Saint-Étienne,fr Ligue 2,34,1800,20.0,22,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.7,0.0,1.4,0.00,0.00,0.2,17.2,,MF,599f9013
2179,Patrick Roberts,0.0,0.5,2.1,0.00,0.00,0.7,0.3,2023-2024,26,eng ENG,Sunderland,eng Championship,32,1848,20.5,21,11,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,2.1,0.00,0.00,0.5,25.6,,MF,59d93937
2180,Ramon Hendriks,0.0,0.1,0.2,0.00,0.00,1.0,1.2,2023-2024,22,nl NED,2 Teams,nl Eredivisie,31,2645,29.4,29,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.2,0.00,0.00,0.1,33.3,,DF,5a28ad23
2181,Kevin Long,0.0,0.1,0.4,0.00,0.00,0.9,0.5,2023-2024,32,ie IRL,Birmingham City,eng Championship,17,1449,16.1,16,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.0,0.4,0.00,0.00,0.1,14.3,,DF,5a4280b1
2182,Josan,0.0,0.1,0.7,0.00,0.00,1.4,1.0,2023-2024,33,es ESP,Elche,es Segunda División,32,2163,24.0,26,6,2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.7,0.00,0.00,0.1,12.5,,DFMF,5b28b2f6
2183,Paul Joly,0.0,0.2,0.7,0.00,0.00,2.3,2.0,2023-2024,23,fr FRA,Auxerre,fr Ligue 2,37,2724,30.3,32,5,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,2.3,2.0,0.0,0.7,0.00,0.00,0.2,25.0,,DF,5b4bc323
2184,Issouf Paro,0.0,0.2,0.4,0.00,0.00,0.8,1.8,2023-2024,28,bf BFA,US Concarneau,fr Ligue 2,12,1007,11.2,11,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,0.0,0.4,0.00,0.00,0.2,50.0,,DF,5c061d37
2185,Shea Charles,0.0,0.1,0.6,0.00,0.00,1.2,1.3,2023-2024,19,nir NIR,Southampton,eng Championship,32,1438,16.0,15,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3,0.0,0.6,0.00,0.00,0.1,20.0,,MFDF,5cc3ce65
2186,Rodri,0.0,0.1,0.7,0.00,0.00,0.8,0.3,2023-2024,20,es ESP,Villarreal B,es Segunda División,35,1851,20.6,21,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.7,0.00,0.00,0.1,21.4,,MF,5d048362
2187,Sinan Bakış,0.0,0.8,1.9,0.00,0.00,0.3,0.1,2023-2024,29,tr TUR,Zaragoza,es Segunda División,19,1119,12.4,14,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,1.9,0.00,0.00,0.8,41.7,,FW,5d613204
2188,Alfons Sampsted,0.0,0.1,0.6,0.00,0.00,1.2,1.7,2023-2024,25,is ISL,Twente,nl Eredivisie,24,1541,17.1,18,6,10,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,1.7,0.0,0.6,0.00,0.00,0.1,10.0,,DF,5d873dfb
2189,Carlens Arcus,0.0,0.1,0.5,0.00,0.00,1.7,1.8,2023-2024,27,ht HAI,Vitesse,nl Eredivisie,30,2177,24.2,25,5,1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.7,1.8,0.0,0.5,0.00,0.00,0.1,27.3,,DF,5e837126
2190,Stian Rode Gregersen,0.0,0.2,0.6,0.00,0.00,0.9,1.5,2023-2024,28,no NOR,Bordeaux,fr Ligue 2,13,981,10.9,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.5,0.0,0.6,0.00,0.00,0.2,33.3,,DF,5f011e05
2191,Matteo Cotali,0.0,0.1,0.5,0.00,0.00,0.8,1.2,2023-2024,26,it ITA,Modena,it Serie B,30,1676,18.6,17,13,7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,1.2,0.0,0.5,0.00,0.00,0.1,11.1,,DFMF,5f32b7ba
2192,Jordy Gaspar,0.0,0.1,0.1,0.00,0.00,1.3,0.8,2023-2024,26,ao ANG,Pau FC,fr Ligue 2,15,1274,14.2,15,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.8,0.0,0.1,0.00,0.00,0.1,50.0,,DFMF,5fc8a115
