,,,,,,,,,,,,,,,,,,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,-additional
,,,,,,,,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,,,,Standard,Standard,Standard,Standard,Standard,Standard,,-9999
Rk,Player,Gls/90,SoT/90,Sh/90,G/Sh,G/SoT,TklW/90,Int/90,Season,Age,Nation,Team,Comp,MP,Min▼,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,TklW/90,Int/90,Tkl+Int,Sh/90,G/Sh,G/SoT,SoT/90,SoT%,FK,Pos,-9999
5962,Mirko Topić,0.0,0.0,0.9,0.00,0.00,1.5,1.8,2023-2024,22,rs SRB,Famalicão,pt Primeira Liga,32,2345,26.1,26,6,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.5,1.8,0.0,0.9,0.00,0.00,0.0,4.3,,MF,3a7d547a
5963,Sven Köhler,0.0,0.2,0.6,0.00,0.00,1.4,1.5,2023-2024,26,de GER,Odense,dk Danish Superliga,22,1841,20.5,21,1,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,1.5,0.0,0.6,0.00,0.00,0.2,33.3,,MF,3aa9a670
5964,Ítalo,0.0,0.1,0.6,0.00,0.00,1.6,1.2,2023-2024,21,br BRA,Ural Yekaterinburg,ru Russian Premier League,24,1967,21.9,22,2,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.6,0.00,0.00,0.1,23.1,,DF,3af2c762
5965,Alessandro Zanoli,0.0,0.1,0.3,0.00,0.00,1.2,0.3,2023-2024,22,it ITA,2 Teams,it Serie A,21,973,10.8,10,11,16,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.2,0.3,0.0,0.3,0.00,0.00,0.1,33.3,,MFDF,3b12b11f
5966,Hans Hateboer,0.0,0.2,0.9,0.00,0.00,0.4,0.3,2023-2024,29,nl NED,Atalanta,it Serie A,23,1113,12.4,10,13,7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.9,0.00,0.00,0.2,27.3,,MF,3b333ac3
5967,Will Nightingale,0.0,0.1,0.7,0.00,0.00,1.4,1.4,2023-2024,27,eng ENG,Ross County,sct Scottish Premiership,21,1717,19.1,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.7,0.00,0.00,0.1,14.3,,DF,3b3b80b2
5968,Abdoulaye Sissako,0.0,0.3,0.7,0.00,0.00,1.4,1.2,2023-2024,25,fr FRA,Kortrijk,be Belgian Pro League,31,2319,25.8,28,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.0,0.7,0.00,0.00,0.3,36.8,,MF,3b602b26
5969,Joe Morrell,0.0,0.2,0.7,0.00,0.00,2.0,1.2,2023-2024,26,wls WAL,Portsmouth,eng League One,27,2213,24.6,26,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.7,0.00,0.00,0.2,22.2,,MF,3b935a91
5970,Alejandro Pozo Pozo,0.0,0.2,0.4,0.00,0.00,1.2,0.6,2023-2024,24,es ESP,Almería,es La Liga,21,976,10.8,9,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6,0.0,0.4,0.00,0.00,0.2,50.0,,DFMF,3c16d927
5971,Przemysław Płacheta,0.0,0.5,1.9,0.00,0.00,1.1,0.1,2023-2024,25,pl POL,2 Teams,eng Championship,26,1123,12.5,11,15,4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.1,0.0,1.9,0.00,0.00,0.5,25.0,,MFDF,3c33f9d9
5972,Dirk Abels,0.0,0.0,0.4,0.00,0.00,1.3,1.4,2023-2024,26,nl NED,Grasshopper,ch Swiss Super League,24,2082,23.1,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.4,0.0,0.4,0.00,0.00,0.0,11.1,,DF,3c3bd200
5973,Diego González,0.0,0.0,0.2,0.00,0.00,1.2,1.6,2023-2024,24,es ESP,Andorra,es Segunda División,23,1809,20.1,21,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.0,0.2,0.00,0.00,0.0,20.0,,DF,3c3bd9fa
5974,Justin Che,0.0,0.5,1.4,0.00,0.00,2.3,1.8,2023-2024,19,us USA,ADO Den Haag,nl Eerste Divisie,21,1313,14.6,16,5,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,2.3,1.8,0.0,1.4,0.00,0.00,0.5,38.1,,DF,3c569f37
5975,Xavier Kouassi,0.0,0.1,0.3,0.00,0.00,0.7,1.3,2023-2024,33,ci CIV,Pau FC,fr Ligue 2,27,2118,23.5,25,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,0.0,0.3,0.00,0.00,0.1,42.9,,DF,3c743257
5976,Fali Candé,0.0,0.3,0.6,0.00,0.00,0.9,1.0,2023-2024,25,gw GNB,Metz,fr Ligue 1,25,1849,20.5,20,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.6,0.00,0.00,0.3,53.8,,DF,3cc4bb19
5977,Aaron Meijers,0.0,0.0,0.3,0.00,0.00,1.1,1.1,2023-2024,35,nl NED,RKC Waalwijk,nl Eredivisie,28,2306,25.6,27,1,3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.3,0.00,0.00,0.0,12.5,,DF,3cd63173
5978,Lucas Gourna-Douath,0.0,0.0,0.4,0.00,0.00,1.5,2.7,2023-2024,19,fr FRA,RB Salzburg,at Austrian Bundesliga,28,1838,20.4,20,8,3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.5,2.7,0.0,0.4,0.00,0.00,0.0,12.5,,MF,3cd7820a
5979,Ferland Mendy,0.0,0.1,0.3,0.00,0.00,0.5,0.6,2023-2024,28,fr FRA,Real Madrid,es La Liga,23,1720,19.1,21,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.3,0.00,0.00,0.1,40.0,,DF,3cefcaef
5980,Sandro Ingolitsch,0.0,0.1,0.3,0.00,0.00,2.0,1.8,2023-2024,26,at AUT,Rheindorf Altach,at Austrian Bundesliga,21,1322,14.7,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.3,0.00,0.00,0.1,50.0,,DFMF,3d3ac5b8
5981,Souleymane Basse,0.0,0.1,0.3,0.00,0.00,1.8,1.9,2023-2024,19,sn SEN,Valenciennes,fr Ligue 2,21,1804,20.0,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.9,0.0,0.3,0.00,0.00,0.1,33.3,,DFMF,3d722a83
5982,Iván Alejo,0.0,0.1,0.6,0.00,0.00,1.2,0.3,2023-2024,28,es ESP,Cádiz,es La Liga,30,1692,18.8,21,9,5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.3,0.0,0.6,0.00,0.00,0.1,18.2,,MF,3d7e48ce
5983,Cristian Cauz,0.0,0.1,0.4,0.00,0.00,0.8,1.3,2023-2024,26,it ITA,Modena,it Serie B,20,1497,16.6,16,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,0.0,0.4,0.00,0.00,0.1,16.7,,DF,3d864055
5984,Julien Celestine,0.0,0.1,0.5,0.00,0.00,0.9,1.1,2023-2024,26,fr FRA,2 Teams,2 Comps,30,2681,29.8,30,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.0,0.5,0.00,0.00,0.1,12.5,,DF,3dd4379b
5985,Gaetano Letizia,0.0,0.4,1.1,0.00,0.00,1.5,1.6,2023-2024,33,it ITA,FeralpiSalò,it Serie B,23,1471,16.3,15,8,4,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.5,1.6,0.0,1.1,0.00,0.00,0.4,33.3,,MFDF,3dd45b70
5986,Gabriel Simion,0.0,0.2,1.0,0.00,0.00,0.9,1.1,2023-2024,25,ro ROU,Universitatea Cluj,ro Liga I,28,1728,19.2,20,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.0,1.0,0.00,0.00,0.2,15.8,,MF,3df0260b
5987,David García,0.0,0.1,0.6,0.00,0.00,0.7,0.8,2023-2024,29,es ESP,Osasuna,es La Liga,27,2334,25.9,27,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.6,0.00,0.00,0.1,13.3,,DF,3e42f707
5988,Mislav Matić,0.0,0.1,0.5,0.00,0.00,1.1,1.4,2023-2024,23,hr CRO,Rudeš,hr Hrvatska NL,15,1280,14.2,14,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.4,0.0,0.5,0.00,0.00,0.1,28.6,,DF,3e7e73f5
5989,Bohdan Mykhaylychenko,0.0,0.1,0.2,0.00,0.00,0.2,0.4,2023-2024,26,ua UKR,2 Teams,2 Comps,15,1083,12.0,12,3,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.00,0.00,0.1,50.0,,DF,3e9bd29d
5990,Alessio Romagnoli,0.0,0.2,0.4,0.00,0.00,0.6,1.2,2023-2024,28,it ITA,Lazio,it Serie A,29,2411,26.8,26,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.4,0.00,0.00,0.2,45.5,,DF,3ead85f9
5991,Yeray Álvarez,0.0,0.2,0.5,0.00,0.00,0.7,0.8,2023-2024,28,es ESP,Athletic Club,es La Liga,19,1152,12.8,14,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.5,0.00,0.00,0.2,28.6,,DF,3ecc11d8
5992,Bobby Adekanye,0.0,0.5,2.0,0.00,0.00,0.5,0.2,2023-2024,24,nl NED,Go Ahead Eagles,nl Eredivisie,28,1804,20.0,23,5,1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.2,0.0,2.0,0.00,0.00,0.5,27.5,,MF,3ed84b2c
5993,Aleksa Terzić,0.0,0.1,0.8,0.00,0.00,0.8,0.9,2023-2024,23,rs SRB,RB Salzburg,at Austrian Bundesliga,18,1162,12.9,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.8,0.00,0.00,0.1,10.0,,DF,3ef0a2d7
5994,Jesús Navas,0.0,0.1,0.3,0.00,0.00,1.2,1.0,2023-2024,37,es ESP,Sevilla,es La Liga,29,2003,22.3,25,4,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.3,0.00,0.00,0.1,28.6,,DFMF,3f10bd22
5995,Moustapha Mbow,0.0,0.1,0.4,0.00,0.00,1.3,1.5,2023-2024,23,sn SEN,Paris FC,fr Ligue 2,38,3334,37.0,37,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0.4,0.00,0.00,0.1,23.1,,DF,3f3a2cba
5996,Nicolò Casale,0.0,0.1,0.4,0.00,0.00,0.6,0.6,2023-2024,25,it ITA,Lazio,it Serie A,20,1559,17.3,16,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.4,0.00,0.00,0.1,14.3,,DF,3f5f38fb
5997,Tom Bradbury,0.0,0.2,0.5,0.00,0.00,0.4,0.9,2023-2024,25,eng ENG,Cheltenham Town,eng League One,22,1520,16.9,17,5,10,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.5,0.00,0.00,0.2,44.4,,DF,3f81701c
5998,Bjørn Paulsen,0.0,0.2,0.6,0.00,0.00,1.3,1.5,2023-2024,32,dk DEN,Odense,dk Danish Superliga,24,1581,17.6,19,5,2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0.6,0.00,0.00,0.2,27.3,,DFMF,3f88e797
5999,Alessandro Riccio,0.0,0.1,0.5,0.00,0.00,1.1,1.1,2023-2024,21,it ITA,Modena,it Serie B,24,1597,17.7,17,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.5,0.00,0.00,0.1,11.1,,DF,3f9d3385
6000,Jorge Carrascal,0.0,0.5,1.5,0.00,0.00,2.4,0.5,2023-2024,25,co COL,Dynamo Moscow,ru Russian Premier League,23,1485,16.5,17,6,1,0.0,0.3,0.3,0.0,0.0,0.0,0.0,2.4,0.5,0.0,1.5,0.00,0.00,0.5,37.5,,MF,3f9f0d62
6001,Iñigo Martínez,0.0,0.1,0.6,0.00,0.00,0.3,0.9,2023-2024,32,es ESP,Barcelona,es La Liga,20,1296,14.4,13,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.6,0.00,0.00,0.1,12.5,,DF,3fc45c73
6002,Tom James,0.0,0.3,1.3,0.00,0.00,1.3,1.3,2023-2024,27,wls WAL,Leyton Orient,eng League One,43,3152,35.0,35,8,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,1.3,0.0,1.3,0.00,0.00,0.3,22.2,,DF,4007ea81
6003,Marvin-Lee Rittmüller,0.0,0.0,0.5,0.00,0.00,0.7,0.4,2023-2024,24,de GER,BTSV,de 2. Bundesliga,27,2013,22.4,21,6,3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.5,0.00,0.00,0.0,8.3,,MF,401f5a65
6004,Bradley Locko,0.0,0.1,0.4,0.00,0.00,1.7,1.1,2023-2024,21,fr FRA,Brest,fr Ligue 1,33,2959,32.9,33,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.7,1.1,0.0,0.4,0.00,0.00,0.1,16.7,,DF,40221fa7
6005,George Evans,0.0,0.0,0.5,0.00,0.00,0.9,1.5,2023-2024,28,eng ENG,2 Teams,2 Comps,29,1901,21.1,21,8,2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,1.5,0.0,0.5,0.00,0.00,0.0,9.1,,DFMF,40302e12
6006,Calum MacDonald,0.0,0.2,0.5,0.00,0.00,2.0,1.1,2023-2024,25,eng ENG,Mansfield Town,eng League Two,20,1195,13.3,15,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,0.0,0.5,0.00,0.00,0.2,28.6,,DF,40c6462a
6007,Hussain Al Nuweqi,0.0,0.2,0.4,0.00,0.00,1.1,1.0,2023-2024,27,sa KSA,Al-Riyadh SC,sa Saudi Pro League,20,1500,16.7,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.0,0.4,0.00,0.00,0.2,50.0,,DFMF,40d0f4e5
6008,Hayden Carter,0.0,0.1,0.6,0.00,0.00,1.2,1.3,2023-2024,23,eng ENG,Blackburn Rovers,eng Championship,31,2552,28.4,29,2,3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,1.3,0.0,0.6,0.00,0.00,0.1,12.5,,DF,40f85b8f
6009,Hannes Van der Bruggen,0.0,0.2,1.2,0.00,0.00,1.4,1.5,2023-2024,30,be BEL,Cercle Brugge,be Belgian Pro League,33,2722,30.2,31,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.5,0.0,1.2,0.00,0.00,0.2,17.1,,MF,411fb06f
6010,Kings Kangwa,0.0,0.3,1.0,0.00,0.00,0.7,0.3,2023-2024,24,zm ZAM,2 Teams,2 Comps,20,1090,12.1,14,6,7,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.7,0.3,0.0,1.0,0.00,0.00,0.3,33.3,,MF,4123bc9a
6011,Justin Ogenia,0.0,0.3,0.7,0.00,0.00,1.9,1.3,2023-2024,24,cw CUW,FC Eindhoven,nl Eerste Divisie,37,2415,26.8,30,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.3,0.0,0.7,0.00,0.00,0.3,35.0,,MFDF,4135ac3b
6012,Darius Oroian,0.0,0.1,0.7,0.00,0.00,1.3,0.9,2023-2024,19,ro ROU,Sepsi Sfântu Gheorghe,ro Liga I,22,1337,14.9,18,4,13,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.9,0.0,0.7,0.00,0.00,0.1,20.0,,MFDF,41502dcc
6013,Víctor Guzmán,0.0,0.1,0.3,0.00,0.00,0.8,1.6,2023-2024,21,mx MEX,Monterrey,mx Liga MX,27,2334,25.9,27,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,0.0,0.3,0.00,0.00,0.1,22.2,,DF,416a75fb
6014,Márton Dárdai,0.0,0.1,0.8,0.00,0.00,1.0,1.7,2023-2024,21,hu HUN,Hertha BSC,de 2. Bundesliga,29,2271,25.2,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,0.0,0.8,0.00,0.00,0.1,10.5,,MFDF,41bff4fa
6015,Peter Ouaneh,0.0,0.1,0.2,0.00,0.00,1.1,1.8,2023-2024,25,fr FRA,Stade Laval,fr Ligue 2,18,1245,13.8,15,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.8,0.0,0.2,0.00,0.00,0.1,33.3,,DF,4216afa6
6016,Nathaniel Chalobah,0.0,0.4,1.1,0.00,0.00,1.4,1.0,2023-2024,28,eng ENG,West Bromwich Albion,eng Championship,33,900,10.0,7,26,12,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,1.0,0.0,1.1,0.00,0.00,0.4,36.4,,MF,422862ea
6017,Aitor Córdoba,0.0,0.1,0.4,0.00,0.00,0.8,1.6,2023-2024,28,es ESP,Burgos,es Segunda División,41,3614,40.2,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,0.0,0.4,0.00,0.00,0.1,18.8,,DF,42547afa
6018,Leandro Sanca,0.0,0.7,2.5,0.00,0.00,0.4,0.6,2023-2024,23,gw GNB,Chaves,pt Primeira Liga,31,1470,16.3,13,18,1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2.5,0.00,0.00,0.7,29.3,,FWMF,4295f19c
6019,Sebastián Pérez Cardona,0.0,0.1,0.7,0.00,0.00,1.8,1.0,2023-2024,30,co COL,Boavista,pt Primeira Liga,28,2186,24.3,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.7,0.00,0.00,0.1,12.5,,MF,42a833ab
6020,Klaus Gjasula,0.0,0.1,0.6,0.00,0.00,1.4,1.2,2023-2024,33,al ALB,Darmstadt 98,de Bundesliga,22,1363,15.1,17,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.0,0.6,0.00,0.00,0.1,11.1,,DFMF,431c837b
6021,Ander Herrera,0.0,0.2,1.2,0.00,0.00,2.9,1.4,2023-2024,33,es ESP,Athletic Club,es La Liga,23,1030,11.4,10,13,6,0.0,0.3,0.3,0.0,0.0,0.0,0.0,2.9,1.4,0.0,1.2,0.00,0.00,0.2,14.3,,MF,436a9dd0
6022,Josip Vuković,0.0,0.2,0.5,0.00,0.00,0.8,0.8,2023-2024,31,hr CRO,Pendikspor,tr Süper Lig,16,1078,12.0,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.5,0.00,0.00,0.2,33.3,,MF,43cec161
6023,Christopher Braun,0.0,0.1,0.3,0.00,0.00,1.5,0.5,2023-2024,32,de GER,Rapid București,ro Liga I,36,3017,33.5,35,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.3,0.00,0.00,0.1,30.0,,DF,43e5506a
6024,Dael Fry,0.0,0.1,0.5,0.00,0.00,0.4,1.2,2023-2024,25,eng ENG,Middlesbrough,eng Championship,28,2520,28.0,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.5,0.00,0.00,0.1,20.0,,DF,43e79bbc
6025,Obite N'Dicka,0.0,0.0,0.4,0.00,0.00,0.7,0.6,2023-2024,23,ci CIV,Roma,it Serie A,25,2168,24.1,25,0,4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.4,0.00,0.00,0.0,11.1,,DF,441197b8
6026,Jose Amo,0.0,0.1,0.5,0.00,0.00,0.5,1.1,2023-2024,25,es ESP,Tenerife,es Segunda División,32,2482,27.6,28,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.0,0.5,0.00,0.00,0.1,13.3,,DF,444610e8
6027,Nail Umyarov,0.0,0.1,0.5,0.00,0.00,1.9,0.8,2023-2024,23,ru RUS,Spartak Moscow,ru Russian Premier League,23,983,10.9,11,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,0.0,0.5,0.00,0.00,0.1,16.7,,MF,444940e2
6028,Joe Williams,0.0,0.0,0.7,0.00,0.00,1.2,1.0,2023-2024,26,eng ENG,Bristol City,eng Championship,40,2556,28.4,30,10,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.7,0.00,0.00,0.0,5.0,,MF,44c38f2e
6029,Maksim Sidorov,0.0,0.1,0.5,0.00,0.00,1.5,0.4,2023-2024,25,ru RUS,Orenburg,ru Russian Premier League,17,1251,13.9,14,3,12,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.5,0.4,0.0,0.5,0.00,0.00,0.1,28.6,,DF,44cd05e8
6030,Rayan Senhadji,0.0,0.1,0.3,0.00,0.00,0.6,0.2,2023-2024,26,fr FRA,2 Teams,2 Comps,29,2261,25.1,25,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.3,0.00,0.00,0.1,25.0,,DF,44cf12bd
6031,Danilo D'Ambrosio,0.0,0.2,0.8,0.00,0.00,2.0,0.9,2023-2024,34,it ITA,Monza,it Serie A,24,1536,17.1,16,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,0.0,0.8,0.00,0.00,0.2,28.6,,DF,44eb9093
6032,Mateo Pavlović,0.0,0.2,0.6,0.00,0.00,0.3,0.9,2023-2024,33,ba BIH,Rudeš,hr Hrvatska NL,19,1596,17.7,18,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.6,0.00,0.00,0.2,27.3,,DF,450e277f
6033,Nicola Zalewski,0.0,0.1,1.5,0.00,0.00,1.2,0.7,2023-2024,21,pl POL,Roma,it Serie A,22,968,10.8,10,12,15,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.7,0.0,1.5,0.00,0.00,0.1,6.3,,MFFW,45191c29
6034,Tommaso Arrigoni,0.0,0.1,1.0,0.00,0.00,1.0,0.6,2023-2024,29,it ITA,2 Teams,it Serie B,21,1508,16.8,17,4,11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0,0.00,0.00,0.1,12.5,,MF,45484d23
6035,Pablo Barrios,0.0,0.4,1.0,0.00,0.00,1.4,1.6,2023-2024,20,es ESP,Atlético Madrid,es La Liga,24,1555,17.3,17,7,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,1.6,0.0,1.0,0.00,0.00,0.4,41.2,,MF,45736cec
6036,Marcel Tisserand,0.0,0.3,0.6,0.00,0.00,0.5,1.0,2023-2024,30,cd COD,2 Teams,sa Saudi Pro League,26,2233,24.8,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6,0.00,0.00,0.3,50.0,,DF,45954ec7
6037,Benjamin Pavard,0.0,0.3,0.8,0.00,0.00,1.3,1.7,2023-2024,27,fr FRA,2 Teams,2 Comps,23,1672,18.6,21,2,9,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.3,1.7,0.0,0.8,0.00,0.00,0.3,33.3,,DF,45a03961
6038,Dimitri Foulquier,0.0,0.0,0.3,0.00,0.00,1.0,0.7,2023-2024,30,fr FRA,Valencia,es La Liga,33,1842,20.5,19,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.3,0.00,0.00,0.0,14.3,,DFMF,45e17712
6039,Lee Buchanan,0.0,0.0,0.5,0.00,0.00,1.7,1.5,2023-2024,22,eng ENG,Birmingham City,eng Championship,32,2728,30.3,32,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.5,0.0,0.5,0.00,0.00,0.0,6.7,,DF,45e95f21
6040,Josip Mišić,0.0,0.1,1.0,0.00,0.00,1.6,1.2,2023-2024,29,hr CRO,Dinamo Zagreb,hr Hrvatska NL,32,2700,30.0,31,1,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.6,1.2,0.0,1.0,0.00,0.00,0.1,12.9,,MF,46152b69
6041,Dan Sirbu,0.0,0.1,0.3,0.00,0.00,1.9,1.1,2023-2024,20,ro ROU,Farul Constanța,ro Liga I,31,1590,17.7,16,15,3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.9,1.1,0.0,0.3,0.00,0.00,0.1,40.0,,DFMF,463bc391
6042,Dragan Lovric,0.0,0.3,0.7,0.00,0.00,1.2,1.5,2023-2024,27,hr CRO,Oțelul Galați,ro Liga I,22,1904,21.2,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.0,0.7,0.00,0.00,0.3,50.0,,DF,46441f30
6043,Aljoscha Kemlein,0.0,0.2,1.0,0.00,0.00,1.3,0.6,2023-2024,18,de GER,2 Teams,2 Comps,19,1016,11.3,12,7,4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.3,0.6,0.0,1.0,0.00,0.00,0.2,18.2,,MF,4658e309
6044,Harry Boyes,0.0,0.2,0.7,0.00,0.00,1.4,0.9,2023-2024,21,eng ENG,2 Teams,eng League One,27,1863,20.7,22,5,2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,0.9,0.0,0.7,0.00,0.00,0.2,33.3,,MFDF,467bf546
6045,Liam Coyle,0.0,0.1,0.4,0.00,0.00,1.8,1.7,2023-2024,23,eng ENG,Accrington Stanley,eng League Two,12,968,10.8,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.7,0.0,0.4,0.00,0.00,0.1,25.0,,MF,467f682d
6046,Jonas Martin,0.0,0.2,0.7,0.00,0.00,1.9,0.7,2023-2024,33,fr FRA,Brest,fr Ligue 1,31,1208,13.4,9,22,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.9,0.7,0.0,0.7,0.00,0.00,0.2,30.0,,MF,468fdbad
6047,Ali Lajami,0.0,0.1,0.3,0.00,0.00,1.6,1.7,2023-2024,27,sa KSA,Al-Nassr,sa Saudi Pro League,18,1460,16.2,17,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.7,0.0,0.3,0.00,0.00,0.1,20.0,,DF,46f7ab4f
6048,Maksim Vityugov,0.0,0.3,0.6,0.00,0.00,1.2,0.4,2023-2024,25,ru RUS,Samara,ru Russian Premier League,22,1446,16.1,16,6,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.6,0.00,0.00,0.3,55.6,,MF,46f9e64e
6049,Šime Gržan,0.0,0.2,0.8,0.00,0.00,1.2,1.3,2023-2024,29,hr CRO,Osijek,hr Hrvatska NL,30,1697,18.9,16,14,4,0.0,0.2,0.2,0.0,0.0,0.1,0.1,1.2,1.3,0.0,0.8,0.00,0.00,0.2,20.0,,DFMF,46ff7b8d
